Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,User_Score_was_missing,Critic_Score_was_missing,Critic_Count_was_missing,User_Count_was_missing
1215,11,22,2,11,22.0,17.0,30.0,6.0,75.0,81.0,22.0,7.9,27.0,14,4,0,0,0,0
1216,21,22,2,2,0.0,0.0,46.0,3.0,49.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1217,26,22,2,11,0.0,0.0,12.0,0.0,12.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1218,11,22,2,54,6.0,5.0,0.0,2.0,12.0,79.0,15.0,7.8,16.0,130,4,0,0,0,0
1219,26,22,2,11,0.0,0.0,5.0,0.0,5.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1220,14,22,3,92,93.0,24.0,0.0,4.0,121.0,70.0,28.0,6.9,16.0,64,3,0,0,0,0
1221,11,22,3,22,36.0,28.0,0.0,10.0,74.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1222,11,22,3,22,35.0,28.0,0.0,9.0,72.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1223,21,22,3,22,33.0,22.0,0.0,4.0,59.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1224,11,22,3,22,25.0,20.0,0.0,7.0,51.0,47.0,14.0,6.3,7.0,131,3,0,0,0,0
1225,21,22,3,9,28.0,19.0,0.0,3.0,50.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1226,14,22,3,92,19.0,5.0,0.0,1.0,25.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1227,5,22,3,50,16.0,6.0,0.0,0.0,22.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1228,11,22,3,22,9.0,7.0,0.0,2.0,19.0,83.0,26.0,9.0,29.0,16,3,0,0,0,0
1229,11,22,3,22,7.0,5.0,0.0,2.0,14.0,67.0,26.0,6.6,26.0,47,3,0,0,0,0
1230,11,22,3,132,0.0,0.0,14.0,0.0,14.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1231,9,22,3,46,8.0,2.0,0.0,0.0,10.0,39.0,11.0,2.9,11.0,132,4,0,0,0,0
1232,5,22,3,14,5.0,2.0,0.0,0.0,7.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1233,11,22,3,9,2.0,2.0,0.0,1.0,5.0,82.0,21.0,8.7,25.0,133,3,0,0,0,0
1234,5,22,4,7,314.0,124.0,91.0,20.0,549.0,84.0,19.0,7.8,41.0,114,3,0,0,0,0
200,5,22,4,7,321.0,111.0,95.0,20.0,546.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1235,11,22,4,22,208.0,109.0,15.0,33.0,364.0,90.0,35.0,8.7,312.0,59,3,0,0,0,0
1236,9,22,4,3,170.0,59.0,21.0,7.0,256.0,73.0,28.0,8.3,179.0,96,3,0,0,0,0
1237,5,22,4,7,90.0,73.0,54.0,9.0,225.0,88.0,17.0,8.9,42.0,114,3,0,0,0,0
1238,5,22,4,3,119.0,71.0,22.0,13.0,224.0,87.0,22.0,8.1,48.0,96,3,0,0,0,0
1239,5,22,4,5,129.0,83.0,0.0,11.0,223.0,74.0,16.0,8.0,13.0,134,3,0,0,0,0
1240,12,22,4,9,53.0,22.0,0.0,2.0,77.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1241,11,22,4,11,38.0,28.0,0.0,10.0,77.0,84.0,33.0,8.7,16.0,14,4,0,0,0,0
1242,14,22,4,2,54.0,16.0,0.0,3.0,73.0,80.0,30.0,8.7,32.0,135,4,0,0,0,0
1243,21,22,4,22,31.0,21.0,0.0,4.0,56.0,65.0,10.0,6.9,8.0,27,3,0,0,0,0
1244,5,22,4,9,33.0,12.0,0.0,1.0,46.0,64.0,5.0,7.8,162.22990777338603,124,3,1,0,0,1
1245,5,22,4,9,30.0,11.0,0.0,1.0,42.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1246,14,22,4,129,25.0,10.0,0.0,1.0,36.0,49.0,19.0,5.4,9.0,136,4,0,0,0,0
1247,11,22,4,22,12.0,10.0,8.0,3.0,33.0,91.0,18.0,9.1,72.0,46,3,0,0,0,0
1248,21,22,4,22,10.0,7.0,0.0,1.0,17.0,73.0,7.0,8.5,6.0,82,3,0,0,0,0
1249,11,22,4,129,7.0,5.0,0.0,2.0,14.0,58.0,7.0,3.5,6.0,137,3,0,0,0,0
1248,5,22,4,9,9.0,3.0,0.0,0.0,12.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,138,3,1,1,1,1
1250,26,22,4,3,0.0,0.0,12.0,0.0,12.0,89.0,18.0,8.6,236.0,96,3,0,0,0,0
1251,5,22,4,129,8.0,3.0,0.0,0.0,11.0,73.0,8.0,7.8,162.22990777338603,139,3,1,0,0,1
1252,5,22,4,100,6.0,2.0,0.0,0.0,8.0,61.0,8.0,7.8,162.22990777338603,140,3,1,0,0,1
1253,10,22,4,11,0.0,0.0,7.0,0.0,7.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1254,5,22,4,103,2.0,1.0,0.0,0.0,3.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1255,5,22,4,9,1.0,1.0,0.0,0.0,2.0,69.0,11.0,7.8,162.22990777338603,141,3,1,0,0,1
1256,5,22,5,2,206.0,77.0,5.0,5.0,294.0,79.0,13.0,7.8,4.0,131,3,0,0,0,0
1257,5,22,5,9,125.0,39.0,0.0,6.0,171.0,65.0,10.0,7.8,162.22990777338603,138,3,1,0,0,1
1258,9,22,5,2,95.0,37.0,10.0,4.0,146.0,87.0,28.0,7.9,46.0,142,3,0,0,0,0
1259,12,22,5,7,34.0,7.0,0.0,0.0,42.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1260,5,22,5,7,0.0,0.0,30.0,1.0,31.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1261,5,22,5,3,4.0,1.0,0.0,0.0,5.0,84.0,14.0,7.8,162.22990777338603,96,3,1,0,0,1
1262,5,22,5,133,3.0,1.0,0.0,0.0,4.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1263,11,22,6,22,685.0,509.0,187.0,115.0,1498.0,95.0,54.0,8.4,314.0,50,3,0,0,0,0
1264,5,22,6,7,262.0,164.0,99.0,23.0,547.0,93.0,24.0,8.3,108.0,38,3,0,0,0,0
1265,11,22,6,22,206.0,26.0,0.0,8.0,241.0,82.0,16.0,8.4,53.0,143,3,0,0,0,0
1266,14,22,6,92,137.0,61.0,5.0,9.0,212.0,85.0,35.0,8.2,28.0,144,3,0,0,0,0
1267,11,22,6,22,119.0,17.0,0.0,5.0,141.0,91.0,15.0,8.4,98.0,145,2,0,0,0,0
1268,5,22,6,7,39.0,16.0,37.0,12.0,104.0,86.0,19.0,8.5,22.0,146,3,0,0,0,0
1269,21,22,6,19,44.0,30.0,0.0,5.0,79.0,34.0,6.0,5.3,6.0,147,3,0,0,0,0
1270,11,22,6,2,34.0,27.0,0.0,9.0,70.0,84.0,22.0,8.2,11.0,143,3,0,0,0,0
1271,9,22,6,7,40.0,10.0,9.0,2.0,60.0,80.0,21.0,8.3,29.0,114,3,0,0,0,0
1272,11,22,6,9,27.0,21.0,0.0,7.0,56.0,76.0,17.0,8.3,9.0,148,3,0,0,0,0
1273,11,22,6,2,16.0,13.0,0.0,4.0,34.0,69.0,16.0,6.8,6.0,149,3,0,0,0,0
1274,5,22,6,9,24.0,9.0,0.0,1.0,33.0,82.0,10.0,7.8,162.22990777338603,150,3,1,0,0,1
1275,11,22,6,22,16.0,12.0,0.0,4.0,32.0,77.0,21.0,8.3,21.0,151,4,0,0,0,0
1276,11,22,6,22,13.0,10.0,0.0,3.0,26.0,73.0,18.0,6.0,5.0,152,3,0,0,0,0
1277,11,22,6,22,12.0,9.0,0.0,3.0,25.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1278,21,22,6,59,9.0,6.0,0.0,1.0,17.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1279,11,22,6,2,8.0,6.0,0.0,2.0,16.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1280,11,22,6,1,8.0,6.0,0.0,2.0,16.0,71.0,21.0,4.9,8.0,153,3,0,0,0,0
1272,5,22,6,9,11.0,4.0,0.0,0.0,16.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1281,11,22,6,124,8.0,6.0,0.0,2.0,15.0,38.0,10.0,3.4,5.0,154,4,0,0,0,0
1282,11,22,6,22,7.0,6.0,0.0,2.0,15.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1283,21,22,6,9,8.0,5.0,0.0,1.0,14.0,70.0,8.0,7.8,162.22990777338603,155,4,1,0,0,1
1272,14,22,6,9,10.0,3.0,0.0,0.0,13.0,74.0,15.0,7.8,162.22990777338603,148,3,1,0,0,1
1284,5,22,6,9,8.0,3.0,0.0,0.0,11.0,77.0,12.0,6.0,4.0,150,3,0,0,0,0
1285,21,22,6,129,5.0,4.0,0.0,1.0,10.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1286,11,22,6,133,5.0,4.0,0.0,1.0,10.0,64.0,12.0,7.8,162.22990777338603,156,3,1,0,0,1
1287,26,22,6,3,0.0,0.0,7.0,0.0,7.0,82.0,18.0,8.1,29.0,157,4,0,0,0,0
1288,5,22,6,9,5.0,2.0,0.0,0.0,6.0,66.0,5.0,7.8,162.22990777338603,11,3,1,0,0,1
1281,5,22,6,124,2.0,1.0,0.0,0.0,3.0,68.0,10.0,7.8,162.22990777338603,158,3,1,0,0,1
1289,11,22,7,22,291.0,206.0,273.0,33.0,805.0,92.0,53.0,8.7,1056.0,52,4,0,0,0,0
1290,5,22,7,7,93.0,38.0,40.0,6.0,176.0,91.0,29.0,9.3,198.0,159,3,0,0,0,0
1291,10,22,7,38,0.0,0.0,156.0,0.0,156.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1292,21,22,7,38,0.0,0.0,120.0,1.0,121.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1293,8,22,7,5,103.0,2.0,0.0,0.0,106.0,87.0,21.0,9.1,639.0,97,2,0,0,0,0
1294,10,22,7,7,0.0,0.0,56.0,0.0,56.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1295,21,22,7,45,28.0,20.0,0.0,3.0,52.0,89.0,15.0,9.1,37.0,91,4,0,0,0,0
1296,5,22,7,7,13.0,5.0,31.0,1.0,50.0,88.0,20.0,9.1,26.0,160,3,0,0,0,0
1297,5,22,7,11,14.0,5.0,22.0,1.0,42.0,79.0,10.0,8.9,24.0,14,3,0,0,0,0
1298,10,22,7,48,0.0,0.0,39.0,0.0,39.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1299,11,22,7,22,14.0,11.0,8.0,4.0,36.0,70.0,23.0,8.5,14.0,161,4,0,0,0,0
1300,5,22,7,7,0.0,0.0,26.0,1.0,27.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
186,27,22,7,39,0.0,0.0,25.0,0.0,25.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1301,26,22,7,3,0.0,0.0,19.0,0.0,19.0,80.0,10.0,8.9,18.0,96,4,0,0,0,0
1302,10,22,7,38,0.0,0.0,14.0,0.0,14.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1303,10,22,7,47,0.0,0.0,12.0,0.0,12.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1304,12,22,7,9,8.0,2.0,0.0,0.0,10.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1305,11,22,7,63,2.0,2.0,4.0,1.0,9.0,64.0,13.0,7.8,6.0,162,4,0,0,0,0
1306,21,22,7,61,0.0,0.0,9.0,1.0,9.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1307,11,22,7,96,0.0,0.0,9.0,0.0,9.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1308,11,22,7,22,2.0,1.0,2.0,0.0,6.0,67.0,13.0,7.8,162.22990777338603,163,4,1,0,0,1
1309,11,22,7,67,0.0,0.0,2.0,0.0,2.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1310,5,22,7,100,1.0,0.0,0.0,0.0,2.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1311,5,22,7,100,1.0,0.0,0.0,0.0,2.0,68.0,6.0,7.8,162.22990777338603,164,3,1,0,0,1
1312,14,22,8,92,498.0,130.0,8.0,7.0,643.0,97.0,68.0,8.6,1283.0,165,2,0,0,0,0
1313,11,22,8,19,199.0,105.0,5.0,22.0,331.0,80.0,21.0,8.5,86.0,117,2,0,0,0,0
1314,11,22,8,9,76.0,96.0,0.0,20.0,192.0,88.0,25.0,8.0,69.0,94,2,0,0,0,0
1313,14,22,8,19,98.0,19.0,0.0,5.0,122.0,89.0,24.0,8.3,61.0,166,2,0,0,0,0
1315,21,22,8,134,49.0,33.0,0.0,6.0,87.0,48.0,4.0,6.6,16.0,167,4,0,0,0,0
693,11,22,8,5,28.0,23.0,0.0,8.0,60.0,87.0,24.0,8.6,94.0,168,2,0,0,0,0
1316,14,22,8,92,43.0,12.0,0.0,2.0,56.0,71.0,30.0,7.5,13.0,169,4,0,0,0,0
1317,21,22,8,20,31.0,21.0,0.0,4.0,55.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1318,21,22,8,22,28.0,20.0,0.0,3.0,52.0,73.0,19.0,8.5,36.0,170,2,0,0,0,0
1319,5,22,8,9,33.0,12.0,0.0,1.0,46.0,53.0,15.0,7.8,162.22990777338603,171,3,1,0,0,1
1320,21,22,8,19,24.0,16.0,0.0,3.0,43.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,167,4,1,1,1,1
1321,11,22,8,22,7.0,5.0,0.0,2.0,14.0,65.0,18.0,8.0,5.0,172,4,0,0,0,0
1322,11,22,8,103,4.0,3.0,0.0,1.0,8.0,39.0,4.0,5.8,4.0,173,4,0,0,0,0
1323,5,22,8,135,5.0,2.0,0.0,0.0,7.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1324,11,22,8,22,3.0,2.0,0.0,1.0,5.0,78.0,34.0,8.3,28.0,174,3,0,0,0,0
1313,8,22,8,19,0.0,2.0,0.0,0.0,2.0,89.0,32.0,9.1,1016.0,175,2,0,0,0,0
1325,11,22,9,136,206.0,56.0,38.0,17.0,317.0,89.0,22.0,9.1,95.0,46,3,0,0,0,0
1326,9,22,9,7,192.0,16.0,99.0,9.0,315.0,87.0,42.0,8.9,137.0,114,3,0,0,0,0
1327,9,22,9,1,103.0,75.0,3.0,9.0,190.0,90.0,45.0,8.6,80.0,176,4,0,0,0,0
1328,11,22,9,2,12.0,10.0,88.0,3.0,113.0,73.0,15.0,8.8,32.0,14,4,0,0,0,0
1329,14,22,9,1,30.0,10.0,0.0,2.0,42.0,76.0,22.0,7.8,162.22990777338603,177,4,1,0,0,1
1330,11,22,9,43,11.0,9.0,14.0,3.0,36.0,77.0,13.0,8.5,23.0,56,3,0,0,0,0
1331,12,22,9,7,0.0,0.0,26.0,5.0,31.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1332,11,22,9,54,11.0,8.0,0.0,3.0,22.0,59.0,16.0,7.8,162.22990777338603,178,3,1,0,0,1
1333,11,22,9,19,6.0,5.0,0.0,2.0,13.0,63.0,20.0,6.2,5.0,179,3,0,0,0,0
1334,11,22,9,33,0.0,0.0,6.0,0.0,6.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1335,8,22,9,92,0.0,4.0,0.0,1.0,5.0,84.0,16.0,8.4,21.0,180,3,0,0,0,0
1336,11,22,9,67,0.0,0.0,3.0,0.0,3.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1337,8,22,9,137,0.0,1.0,0.0,0.0,1.0,91.0,12.0,8.8,130.0,181,4,0,0,0,0
1338,11,22,10,22,99.0,32.0,138.0,20.0,289.0,85.0,30.0,8.9,16.0,182,3,0,0,0,0
1339,11,22,10,3,44.0,34.0,0.0,11.0,89.0,85.0,16.0,7.5,6.0,104,3,0,0,0,0
1340,21,22,10,9,47.0,32.0,0.0,5.0,84.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1341,14,22,10,92,69.0,11.0,0.0,2.0,82.0,78.0,30.0,9.0,20.0,183,3,0,0,0,0
1342,21,22,10,22,24.0,16.0,0.0,3.0,43.0,76.0,5.0,8.1,8.0,105,3,0,0,0,0
1343,21,22,10,22,23.0,15.0,0.0,3.0,40.0,62.0,10.0,8.8,4.0,105,3,0,0,0,0
1343,11,22,10,22,19.0,15.0,0.0,5.0,38.0,51.0,18.0,4.6,5.0,184,3,0,0,0,0
1144,11,22,10,22,16.0,13.0,0.0,4.0,33.0,78.0,16.0,7.8,162.22990777338603,107,3,1,0,0,1
1344,11,22,10,22,15.0,12.0,0.0,4.0,31.0,52.0,14.0,6.5,8.0,105,3,0,0,0,0
1345,11,22,10,9,14.0,11.0,0.0,4.0,28.0,57.0,11.0,5.8,4.0,185,3,0,0,0,0
1346,11,22,10,22,11.0,9.0,0.0,3.0,23.0,70.0,18.0,5.8,12.0,186,4,0,0,0,0
1347,21,22,10,19,12.0,8.0,0.0,1.0,22.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1348,11,22,10,9,11.0,8.0,0.0,3.0,21.0,67.0,11.0,7.8,162.22990777338603,112,4,1,0,0,1
1349,21,22,10,138,12.0,8.0,0.0,1.0,21.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1149,11,22,10,22,10.0,7.0,0.0,2.0,20.0,57.0,11.0,4.0,4.0,105,3,0,0,0,0
1350,5,22,10,124,12.0,5.0,0.0,0.0,17.0,39.0,4.0,7.8,162.22990777338603,187,3,1,0,0,1
1351,11,22,10,43,5.0,4.0,6.0,1.0,17.0,71.0,11.0,9.1,56.0,56,3,0,0,0,0
1147,11,22,10,22,7.0,6.0,0.0,2.0,15.0,54.0,12.0,7.8,162.22990777338603,105,3,1,0,0,1
1352,21,22,10,22,8.0,5.0,0.0,1.0,14.0,53.0,10.0,7.8,162.22990777338603,105,3,1,0,0,1
1353,11,22,10,22,7.0,5.0,0.0,2.0,14.0,77.0,21.0,7.5,10.0,188,3,0,0,0,0
1354,11,22,10,43,0.0,0.0,13.0,0.0,13.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1348,14,22,10,9,8.0,2.0,0.0,0.0,10.0,71.0,26.0,7.8,162.22990777338603,112,4,1,0,0,1
1355,5,22,10,9,6.0,2.0,0.0,0.0,8.0,76.0,10.0,7.8,162.22990777338603,189,3,1,0,0,1
1356,21,22,10,48,4.0,3.0,0.0,1.0,8.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1357,21,22,10,20,4.0,3.0,0.0,0.0,7.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1358,11,22,10,43,2.0,2.0,0.0,1.0,5.0,58.0,13.0,6.3,7.0,190,3,0,0,0,0
1359,9,22,11,7,78.0,25.0,56.0,4.0,163.0,89.0,39.0,8.7,121.0,114,3,0,0,0,0
1360,10,22,11,7,0.0,0.0,89.0,0.0,89.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1361,5,22,11,7,50.0,19.0,0.0,1.0,70.0,92.0,28.0,9.0,95.0,38,3,0,0,0,0
1362,21,22,11,48,0.0,0.0,57.0,4.0,62.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1363,11,22,11,9,13.0,10.0,20.0,3.0,46.0,71.0,15.0,8.3,22.0,73,4,0,0,0,0
1364,5,22,11,48,0.0,0.0,35.0,1.0,36.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1365,5,22,11,7,0.0,0.0,10.0,0.0,10.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1366,21,22,11,113,5.0,4.0,0.0,1.0,9.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1367,5,22,11,2,6.0,2.0,0.0,0.0,9.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1368,8,22,11,5,0.0,4.0,0.0,1.0,5.0,81.0,23.0,8.2,126.0,191,4,0,0,0,0
1369,8,22,11,92,0.0,3.0,0.0,0.0,3.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1370,8,22,11,139,0.0,2.0,0.0,0.0,3.0,74.0,16.0,8.6,60.0,192,4,0,0,0,0
1371,8,22,11,137,0.0,2.0,0.0,0.0,2.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1372,11,23,0,19,841.0,549.0,47.0,178.0,1614.0,95.0,62.0,8.7,730.0,193,2,0,0,0,0
1373,9,23,0,7,260.0,99.0,89.0,13.0,459.0,96.0,80.0,8.9,968.0,114,3,0,0,0,0
1374,11,23,0,22,123.0,177.0,5.0,49.0,354.0,72.0,49.0,6.8,88.0,194,2,0,0,0,0
210,5,23,0,7,175.0,52.0,33.0,10.0,270.0,95.0,30.0,9.1,314.0,14,3,0,0,0,0
1375,14,23,0,92,154.0,44.0,4.0,7.0,210.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1376,11,23,0,19,86.0,67.0,0.0,22.0,176.0,71.0,34.0,5.7,33.0,122,2,0,0,0,0
1377,5,23,0,7,118.0,27.0,17.0,6.0,168.0,92.0,44.0,9.1,200.0,114,3,0,0,0,0
1378,9,23,0,11,63.0,38.0,35.0,5.0,142.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1379,9,23,0,11,54.0,27.0,45.0,4.0,129.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1380,11,23,0,43,13.0,10.0,74.0,3.0,100.0,72.0,16.0,9.3,54.0,77,4,0,0,0,0
1381,5,23,0,9,55.0,20.0,0.0,1.0,77.0,38.0,14.0,5.0,6.0,195,3,0,0,0,0
1382,5,23,0,129,47.0,17.0,0.0,1.0,66.0,71.0,7.0,7.4,5.0,91,3,0,0,0,0
1383,11,23,0,128,20.0,15.0,6.0,5.0,46.0,83.0,30.0,8.4,14.0,56,4,0,0,0,0
1384,11,23,0,22,22.0,18.0,0.0,6.0,46.0,80.0,37.0,7.9,29.0,108,2,0,0,0,0
1385,11,23,0,124,22.0,17.0,0.0,6.0,45.0,46.0,5.0,6.8,5.0,122,3,0,0,0,0
1386,11,23,0,2,21.0,16.0,0.0,5.0,42.0,64.0,22.0,7.2,9.0,196,3,0,0,0,0
1387,11,23,0,2,20.0,16.0,0.0,5.0,41.0,58.0,17.0,5.7,18.0,149,4,0,0,0,0
1388,11,23,0,3,19.0,15.0,0.0,5.0,38.0,74.0,24.0,7.8,19.0,197,2,0,0,0,0
1389,9,23,0,7,28.0,7.0,0.0,1.0,37.0,74.0,18.0,8.3,19.0,46,3,0,0,0,0
1390,5,23,0,7,26.0,10.0,0.0,1.0,36.0,72.0,7.0,9.3,18.0,198,3,0,0,0,0
1391,5,23,0,2,25.0,9.0,0.0,1.0,34.0,73.0,9.0,6.6,14.0,187,4,0,0,0,0
1392,11,23,0,22,16.0,13.0,0.0,4.0,33.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,144,3,1,1,1,1
1393,11,23,0,22,15.0,12.0,0.0,4.0,31.0,59.0,17.0,7.8,4.0,12,3,0,0,0,0
1394,5,23,0,9,19.0,7.0,0.0,0.0,26.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1395,5,23,0,9,19.0,7.0,0.0,0.0,26.0,55.0,5.0,7.8,162.22990777338603,199,3,1,0,0,1
1396,5,23,0,5,18.0,7.0,0.0,0.0,25.0,63.0,6.0,7.8,162.22990777338603,167,3,1,0,0,1
1397,14,23,0,11,14.0,4.0,5.0,1.0,24.0,83.0,27.0,8.6,10.0,14,2,0,0,0,0
1398,5,23,0,7,16.0,6.0,0.0,0.0,22.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1399,11,23,0,102,3.0,2.0,15.0,1.0,21.0,66.0,28.0,8.0,7.0,200,4,0,0,0,0
1400,14,23,0,3,13.0,4.0,3.0,1.0,21.0,88.0,36.0,8.2,102.0,102,4,0,0,0,0
1401,9,23,0,2,16.0,4.0,0.0,1.0,21.0,33.0,6.0,7.5,18.0,201,3,0,0,0,0
1402,5,23,0,9,15.0,5.0,0.0,0.0,21.0,55.0,4.0,6.9,8.0,202,3,0,0,0,0
1403,5,23,0,5,13.0,5.0,0.0,0.0,19.0,72.0,14.0,7.8,162.22990777338603,8,3,1,0,0,1
1404,5,23,0,129,11.0,4.0,0.0,0.0,16.0,50.0,8.0,7.8,162.22990777338603,203,3,1,0,0,1
1387,14,23,0,2,11.0,3.0,0.0,1.0,15.0,53.0,19.0,5.2,5.0,149,4,0,0,0,0
1405,5,23,0,11,0.0,0.0,14.0,0.0,14.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1406,5,23,0,9,10.0,4.0,0.0,0.0,14.0,58.0,8.0,7.8,162.22990777338603,204,4,1,0,0,1
1407,14,23,0,2,10.0,3.0,0.0,0.0,13.0,44.0,19.0,6.0,11.0,205,4,0,0,0,0
1408,14,23,0,92,10.0,3.0,0.0,0.0,13.0,61.0,27.0,5.7,7.0,206,4,0,0,0,0
1409,14,23,0,3,8.0,2.0,3.0,0.0,13.0,80.0,40.0,8.5,28.0,162,4,0,0,0,0
1410,14,23,0,3,9.0,2.0,0.0,0.0,11.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
1411,5,23,0,9,7.0,2.0,0.0,0.0,9.0,63.0,13.0,4.8,4.0,138,4,0,0,0,0
1412,14,23,0,9,7.0,2.0,0.0,0.0,9.0,56.0,22.0,7.8,162.22990777338603,207,4,1,0,0,1
1413,9,23,0,43,3.0,1.0,4.0,0.0,9.0,67.0,13.0,8.5,26.0,73,4,0,0,0,0
1414,14,23,0,43,4.0,1.0,4.0,0.0,9.0,78.0,19.0,8.2,10.0,73,4,0,0,0,0
1173,14,23,0,9,6.0,2.0,0.0,0.0,8.0,70.0,11.0,8.9,20.0,77,4,0,0,0,0
1415,14,23,0,5,5.0,2.0,0.0,0.0,7.0,47.0,17.0,8.3,6.0,112,4,0,0,0,0
1416,14,23,0,2,5.0,2.0,0.0,0.0,7.0,68.96767850559173,26.360820941378886,7.8,162.22990777338603,1,1,1,1,1,1
